Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Booking_Lead_Time
P710,F615,United,SFO,DFW,2024-07-07 15:49:59,213,On-time,1174,409.97,65,Male,Low,Family,Premium Economy,1,Gold,Desk,9.204799942075228,2.0,71,0,0,Aisle,108
P711,F1118,United,SFO,SEA,2025-02-23 12:05:31,255,On-time,929,241.15,71,Female,Medium,Leisure,Business,0,,Mobile App,8.901649864484968,2.0,43,0,0,Window,74
P712,F126,Delta,ATL,SFO,2024-08-17 06:57:10,157,Cancelled,1168,280.96,59,Male,High,Family,Economy,0,Platinum,Online,7.65314593686705,6.0,7,0,0,Aisle,28
P713,F1249,Southwest,ORD,LAX,2024-02-20 15:37:15,216,On-time,1525,188.12,78,Female,Low,Emergency,Economy,1,,Desk,7.892298502492193,9.0,94,0,1,Aisle,119
P714,F814,American Airlines,DFW,LAX,2023-08-03 19:57:52,272,On-time,929,156.15,30,Female,Medium,Family,Economy,1,Silver,Airport Kiosk,6.739253377474633,1.0,27,0,0,Middle,35
P715,F1441,JetBlue,DFW,DEN,2024-02-11 00:14:49,129,On-time,896,409.31,78,Male,Medium,Emergency,Premium Economy,1,Platinum,Desk,7.958025661173643,5.0,73,0,0,Aisle,88
P716,F465,JetBlue,ATL,DEN,2024-03-28 08:59:42,202,Delayed,1573,552.53,65,Male,Medium,Emergency,Economy,2,Gold,Mobile App,6.965858605104948,5.0,44,0,0,Window,20
P717,F1850,JetBlue,DEN,DEN,2024-10-18 17:16:19,92,On-time,1085,139.81,64,Male,High,Business,Economy,2,,Mobile App,8.015901247452302,17.0,31,0,1,Aisle,120
P718,F1020,Delta,DEN,LAX,2024-02-10 14:56:30,225,On-time,1733,209.12,29,Female,Medium,Emergency,Economy,2,,Online,6.519852584283938,9.0,47,0,0,Middle,35
P719,F1582,Southwest,DEN,SFO,2023-05-15 19:01:03,221,On-time,1194,64.87,54,Female,Low,Emergency,Economy,2,Gold,Mobile App,6.992953735208871,28.0,111,0,0,Aisle,9
P720,F418,United,SEA,DEN,2023-06-22 00:06:45,186,Delayed,1112,165.66,58,Female,Medium,Emergency,Economy,1,,Desk,6.787165637841399,2.0,71,0,0,Aisle,100
P721,F936,Southwest,DEN,SFO,2024-09-25 09:00:50,222,On-time,924,458.68,37,Female,Medium,Business,Economy,1,Silver,Online,7.356324531740447,13.0,46,0,0,Middle,72
P722,F822,Southwest,ORD,DEN,2024-04-29 07:58:42,198,On-time,1066,354.07,32,Male,Medium,Leisure,Economy,0,Platinum,Airport Kiosk,6.8460699733591035,9.0,16,0,0,Window,23
P723,F1933,United,ORD,DEN,2024-11-10 13:09:55,211,On-time,1310,320.96,38,Male,Low,Family,Premium Economy,1,,Mobile App,7.097310401589804,12.0,42,0,0,Window,63
P724,F1805,Southwest,DFW,SFO,2024-01-21 12:24:37,195,Cancelled,1057,202.48,45,Male,High,Leisure,Economy,0,Gold,Airport Kiosk,7.507949900980861,2.0,17,0,0,Aisle,98
P725,F52,Delta,DFW,SEA,2024-04-27 16:27:00,94,On-time,1056,277.6,47,Female,Low,Family,Economy,2,Silver,Desk,7.573382774385269,0.0,59,0,0,Aisle,48
P726,F148,Southwest,SEA,DFW,2024-10-10 07:29:00,262,On-time,1726,385.63,67,Female,Medium,Business,Economy,1,Gold,Airport Kiosk,7.805193668543324,5.0,26,0,0,Window,98
P727,F1196,American Airlines,JFK,ATL,2024-12-11 22:38:04,223,On-time,2004,416.28,64,Female,Low,Emergency,Economy,1,,Online,7.66132235190715,1.0,103,0,1,Aisle,111
P728,F1584,United,ATL,ATL,2024-07-15 09:59:23,156,On-time,840,325.1,55,Female,Low,Leisure,Economy,2,Platinum,Online,7.015202310534847,7.0,28,0,0,Aisle,35
P729,F1913,American Airlines,SFO,LAX,2023-11-10 21:02:57,145,On-time,755,247.07,39,Male,Medium,Emergency,Economy,0,,Airport Kiosk,7.973226938929581,20.0,31,0,0,Window,81
P730,F420,JetBlue,ATL,ATL,2024-03-15 11:33:04,119,Delayed,1636,354.48,61,Male,High,Family,Economy,1,Silver,Airport Kiosk,7.764540823258384,3.0,48,0,0,Aisle,112
P731,F840,Southwest,SEA,ORD,2023-07-30 06:14:21,88,Delayed,1186,396.93,65,Female,Medium,Emergency,First,0,Silver,Online,9.651089378415385,5.0,16,0,0,Aisle,102
P732,F166,United,SEA,ORD,2023-05-14 13:49:07,161,Delayed,824,97.13,72,Female,Medium,Emergency,Premium Economy,2,,Airport Kiosk,8.210073038917278,4.0,87,0,0,Window,95
P733,F723,JetBlue,LAX,ORD,2025-02-22 08:24:26,117,On-time,1269,406.13,18,Male,Medium,Emergency,Economy,2,,Desk,6.555603646232538,13.0,40,0,0,Middle,23
P734,F1440,Delta,LAX,SEA,2023-11-30 06:03:55,277,On-time,1222,447.12,66,Male,Medium,Leisure,Premium Economy,2,Silver,Online,6.750348166455262,18.0,109,0,0,Middle,22
P735,F1032,United,LAX,SFO,2023-11-09 07:43:14,281,On-time,1163,300.94,67,Female,Medium,Emergency,Economy,0,Gold,Mobile App,7.536549297266609,10.0,114,0,1,Middle,61
P736,F331,American Airlines,JFK,DFW,2024-01-17 09:13:51,223,On-time,1175,230.98,32,Female,Medium,Business,Economy,1,,Online,6.939285565007804,23.0,20,0,0,Aisle,95
P737,F412,American Airlines,DEN,DFW,2024-03-15 15:22:27,159,On-time,1515,374.39,59,Male,High,Emergency,Economy,0,,Mobile App,6.421956907085759,21.0,85,0,1,Window,36
P738,F1029,American Airlines,DEN,LAX,2023-06-16 01:00:25,188,On-time,1565,371.58,46,Female,Medium,Leisure,Economy,2,,Online,7.066180847848139,5.0,116,0,0,Middle,11
P739,F829,Delta,SFO,SEA,2025-03-02 15:16:57,100,On-time,1324,369.36,23,Female,Medium,Family,Business,5,Silver,Desk,9.030095307597467,2.0,59,0,0,Window,112
P740,F1491,Delta,ATL,DFW,2024-08-20 02:19:37,155,On-time,1175,323.61,52,Male,Medium,Leisure,Economy,1,,Online,7.2702713482521935,8.0,26,0,0,Aisle,54
P741,F203,Southwest,ATL,JFK,2024-01-26 12:28:55,245,On-time,1090,413.22,21,Female,Medium,Emergency,Economy,0,Platinum,Desk,6.408843678695354,3.0,20,0,0,Aisle,12
P742,F1251,Southwest,DFW,LAX,2025-03-17 01:28:01,238,On-time,2324,482.46,50,Female,High,Leisure,Economy,2,,Online,6.820437832291445,6.0,17,0,0,Window,22
P743,F1023,JetBlue,DEN,SFO,2023-12-22 14:30:24,238,On-time,1384,205.07,56,Female,Low,Family,Economy,0,,Airport Kiosk,8.307124218350872,5.0,37,0,0,Aisle,88
P744,F352,United,LAX,LAX,2023-12-28 20:03:45,138,On-time,1646,320.6,47,Male,Low,Business,Economy,1,,Airport Kiosk,7.400350572511905,1.0,30,0,1,Middle,98
P745,F357,United,SFO,SEA,2024-06-12 18:56:11,318,On-time,1159,407.0,29,Male,High,Business,Economy,1,Gold,Online,7.509758544192617,31.0,116,0,1,Middle,104
P746,F1390,JetBlue,JFK,ATL,2024-07-22 23:02:37,171,On-time,823,267.18,66,Male,High,Family,Economy,0,,Airport Kiosk,7.524236864044005,7.0,18,0,0,Aisle,29
P747,F255,Southwest,ORD,ORD,2024-08-10 02:24:48,211,On-time,1564,223.16,18,Female,Low,Emergency,Economy,1,Silver,Desk,7.298867572482191,8.0,28,0,0,Aisle,16
P748,F797,Delta,SFO,DFW,2023-10-15 03:55:40,216,On-time,1223,290.44,47,Male,High,Family,First,0,,Desk,8.77011497856572,8.0,83,0,0,Aisle,112
P749,F1371,Southwest,DEN,ORD,2024-07-24 11:59:39,161,On-time,911,361.38,61,Female,High,Business,Economy,1,Silver,Desk,7.537985901984445,2.0,8,0,0,Window,61
P750,F1940,Delta,SFO,DEN,2024-07-15 07:02:47,175,On-time,1323,349.54,70,Female,Medium,Emergency,Economy,1,,Mobile App,8.372053635953623,4.0,51,0,0,Window,83
P751,F869,United,JFK,DFW,2024-04-14 10:29:36,140,On-time,1062,422.9,77,Male,Medium,Family,Economy,1,Platinum,Mobile App,7.781130683619224,45.0,0,0,0,Window,111
P752,F1791,American Airlines,ORD,ATL,2025-03-29 08:54:53,147,Delayed,1652,524.88,35,Female,High,Family,Economy,1,Gold,Desk,7.6269180267160905,13.0,67,0,0,Window,88
P753,F1227,JetBlue,SFO,ORD,2024-09-30 10:45:40,263,On-time,870,409.5,57,Male,Medium,Emergency,Premium Economy,0,Gold,Online,8.019657258090087,7.0,61,0,1,Aisle,85
P754,F1139,United,SEA,DFW,2023-10-03 14:23:17,236,On-time,812,256.0,68,Female,High,Family,Premium Economy,0,,Online,7.544614812828264,3.0,52,0,0,Aisle,12
P755,F1242,Delta,SFO,DEN,2025-02-22 15:06:40,100,On-time,727,509.9,25,Male,Medium,Business,Business,0,Platinum,Mobile App,8.802726702528012,4.0,92,0,0,Window,58
P756,F1027,Delta,JFK,JFK,2024-06-16 15:28:38,180,On-time,1051,448.56,56,Male,Medium,Emergency,Economy,1,Platinum,Desk,7.109416321614303,2.0,47,0,0,Middle,18
P757,F1037,Southwest,JFK,ORD,2023-10-01 11:05:19,185,Cancelled,1080,180.97,76,Male,Medium,Leisure,Business,0,,Mobile App,7.8088317436218055,8.0,17,0,1,Aisle,48
P758,F1072,American Airlines,SEA,DFW,2025-03-27 16:48:24,11,Delayed,1486,260.99,47,Male,Medium,Family,Economy,2,,Desk,8.320617308694015,6.0,0,0,0,Aisle,99
P759,F1616,JetBlue,ATL,LAX,2023-10-31 08:47:44,184,On-time,827,434.31,21,Female,Low,Leisure,Economy,0,,Airport Kiosk,7.099229377032127,14.0,96,0,0,Middle,11
P760,F1896,Delta,SFO,DFW,2023-05-28 17:14:39,152,On-time,1577,272.19,20,Female,Medium,Emergency,Economy,0,,Airport Kiosk,7.722195048658944,24.0,109,0,0,Middle,60
P761,F1665,Southwest,SFO,ATL,2023-10-25 03:37:31,128,On-time,928,494.79,44,Male,Low,Emergency,Business,2,Silver,Desk,8.628304422135415,3.0,89,1,1,Window,104
P762,F1121,American Airlines,DEN,SFO,2024-03-11 12:30:54,249,Cancelled,980,191.51,48,Male,Medium,Family,Economy,1,,Mobile App,6.719694053293152,11.0,34,0,0,Window,18
P763,F1953,American Airlines,DFW,ATL,2024-12-10 19:32:50,115,On-time,1294,462.79,61,Male,Low,Business,First,1,Gold,Desk,8.692377268919095,1.0,64,0,0,Window,75
P764,F1756,American Airlines,DFW,DFW,2023-06-04 04:09:15,183,On-time,936,357.94,47,Male,Medium,Leisure,Economy,0,,Mobile App,5.967927025710702,35.0,72,0,1,Window,8
P765,F1852,American Airlines,JFK,SFO,2023-05-07 12:23:33,114,On-time,1050,412.41,78,Female,Low,Leisure,Economy,3,Silver,Online,7.70477051407182,10.0,100,0,0,Window,70
P766,F911,United,DEN,JFK,2024-07-31 14:05:01,287,On-time,1290,341.37,35,Female,High,Leisure,Premium Economy,1,Silver,Airport Kiosk,7.656168492240257,1.0,6,0,0,Middle,27
P767,F591,Southwest,SEA,DEN,2024-05-20 02:58:29,52,On-time,1599,438.37,27,Female,Low,Emergency,Business,4,,Airport Kiosk,9.231883860747498,12.0,8,0,0,Window,77
P768,F365,Southwest,LAX,DEN,2023-07-17 10:27:15,78,Delayed,865,301.38,42,Male,High,Leisure,Premium Economy,0,Gold,Airport Kiosk,8.449715091846322,4.0,78,0,0,Aisle,94
P769,F1651,JetBlue,SFO,DFW,2023-05-26 04:15:23,232,On-time,1291,307.48,41,Male,Medium,Leisure,Premium Economy,0,Silver,Mobile App,8.932710350397558,2.0,57,0,0,Aisle,51
P770,F1836,Delta,JFK,ATL,2024-08-12 21:39:18,219,On-time,1331,529.69,46,Male,Medium,Emergency,Economy,0,Gold,Airport Kiosk,7.665233827365907,8.0,11,0,0,Middle,82
P771,F1952,Southwest,ORD,LAX,2023-07-29 16:56:06,93,On-time,1061,353.69,58,Female,Low,Family,First,1,Silver,Mobile App,9.605878368848852,2.0,16,0,0,Middle,110
P772,F762,Delta,ATL,SFO,2024-04-20 17:11:07,233,On-time,1309,82.48,59,Male,Low,Leisure,Business,2,Silver,Online,7.667817786190679,19.0,118,0,0,Aisle,15
P773,F145,JetBlue,SFO,ATL,2023-12-23 00:16:36,189,On-time,1266,427.8,63,Female,Medium,Leisure,Economy,2,,Mobile App,7.646853091785621,6.0,107,0,0,Window,116
P774,F1639,Southwest,JFK,ATL,2025-02-07 21:59:22,145,Delayed,1009,511.94,38,Male,Low,Leisure,First,1,,Mobile App,9.0942893745122,1.0,76,1,0,Middle,68
P775,F144,Southwest,JFK,SEA,2025-02-01 11:53:49,55,On-time,1309,363.14,24,Male,Low,Leisure,Economy,2,Silver,Mobile App,8.684534809240859,0.0,69,0,1,Window,98
P776,F84,American Airlines,SEA,DFW,2024-03-19 05:09:04,264,Delayed,974,228.49,30,Male,Low,Emergency,Economy,1,Silver,Desk,7.657248596663223,25.0,49,0,0,Middle,11
P777,F873,JetBlue,DFW,SFO,2024-04-30 07:30:57,245,On-time,1362,457.15,56,Male,High,Family,Economy,1,Silver,Airport Kiosk,6.959507061462634,2.0,92,0,0,Middle,24
P778,F1577,Southwest,LAX,DEN,2024-07-07 23:30:05,218,On-time,889,338.01,64,Female,Low,Emergency,Economy,1,Silver,Mobile App,6.677028712624849,21.0,17,0,0,Aisle,51
P779,F176,Southwest,ORD,DEN,2024-01-07 02:45:46,214,On-time,1528,326.79,52,Male,Medium,Emergency,Economy,1,,Desk,6.432186846847655,11.0,16,0,0,Window,84
P780,F15,Delta,DFW,DFW,2024-12-23 21:22:27,186,On-time,962,344.67,72,Male,High,Leisure,Premium Economy,1,Gold,Online,8.576714964915,3.0,97,0,0,Window,99
P781,F168,Southwest,DEN,JFK,2023-11-23 06:28:18,171,On-time,898,203.89,78,Female,Medium,Leisure,Economy,2,Gold,Desk,7.945589213997425,21.0,70,0,0,Window,52
P782,F1270,Southwest,ORD,JFK,2025-03-14 13:38:28,239,Delayed,1449,425.54,65,Male,Medium,Business,Economy,3,,Mobile App,7.646167345702804,2.0,36,0,0,Aisle,22
P783,F744,JetBlue,ORD,JFK,2023-08-06 15:11:10,150,On-time,1230,280.33,29,Male,Low,Business,Premium Economy,0,,Desk,6.932834642390962,4.0,79,0,0,Window,15
P784,F1121,Southwest,DEN,SFO,2023-12-29 00:31:27,186,On-time,1286,416.51,33,Male,Low,Leisure,Economy,2,,Mobile App,8.060548417837177,5.0,62,0,0,Window,56
P785,F1686,Southwest,SFO,DFW,2025-02-17 09:03:25,327,Delayed,1471,535.92,73,Female,Low,Family,Business,1,,Online,8.778151018636368,9.0,3,0,0,Middle,38
P786,F248,American Airlines,DFW,DFW,2023-12-15 09:08:26,166,On-time,1076,497.91,71,Male,Medium,Business,Premium Economy,0,,Desk,8.170293691750015,21.0,83,0,0,Middle,108
P787,F703,United,JFK,JFK,2024-09-02 06:21:30,150,On-time,1432,157.32,21,Male,High,Leisure,Economy,2,,Desk,7.560278961999442,1.0,99,0,0,Window,52
P788,F1347,JetBlue,LAX,JFK,2023-09-01 20:21:03,173,On-time,1238,345.39,70,Male,Medium,Family,Economy,2,Silver,Online,6.940610756183275,11.0,116,0,0,Middle,41
P789,F19,United,ATL,JFK,2024-02-04 00:57:29,267,On-time,1022,376.62,73,Female,Medium,Emergency,Economy,2,,Airport Kiosk,8.065234524358958,8.0,6,0,0,Aisle,57
P790,F113,Delta,DEN,SFO,2024-08-30 07:30:47,233,On-time,1488,488.74,33,Male,Low,Family,Economy,0,Gold,Online,7.082669250468185,5.0,13,0,1,Window,38
P791,F1426,United,SEA,ORD,2024-10-23 22:00:59,137,Delayed,990,337.2,32,Female,Medium,Leisure,Premium Economy,1,,Airport Kiosk,6.559218667800682,1.0,63,0,0,Aisle,13
P792,F1690,United,JFK,LAX,2024-07-06 13:02:31,272,Delayed,1674,235.16,42,Male,Medium,Family,Business,2,Platinum,Airport Kiosk,8.89416122380447,9.0,118,0,0,Aisle,94
P793,F858,United,LAX,SEA,2024-11-15 16:30:23,143,Delayed,1396,407.23,27,Male,Medium,Leisure,Economy,0,,Desk,6.565097966554643,13.0,47,0,1,Middle,4
P794,F1572,Delta,JFK,ORD,2023-12-09 14:36:35,123,On-time,1619,202.04,19,Male,Medium,Business,Economy,0,,Desk,7.019202765213715,4.0,68,0,0,Window,34
P795,F1664,United,SFO,SFO,2023-05-23 02:26:40,182,On-time,1089,360.05,52,Male,Low,Family,Business,1,,Airport Kiosk,9.103271684238306,8.0,45,0,0,Window,86
P796,F1852,Southwest,DEN,LAX,2024-02-11 18:40:20,73,Delayed,820,367.74,71,Female,Low,Emergency,Business,0,Platinum,Airport Kiosk,8.519171929355547,21.0,58,0,0,Window,92
P797,F1911,JetBlue,JFK,SFO,2023-07-02 02:20:58,172,On-time,960,440.35,23,Female,Low,Business,Economy,2,,Desk,7.319280987047126,9.0,91,0,0,Window,106
P798,F623,United,DEN,SEA,2025-03-09 04:38:02,173,Cancelled,999,400.16,37,Male,High,Leisure,Economy,0,Gold,Airport Kiosk,7.858291008159263,8.0,72,0,0,Aisle,74
P799,F1025,Southwest,ATL,ORD,2023-08-28 19:31:31,110,On-time,1316,238.42,74,Male,Low,Emergency,Economy,0,,Online,7.092977611716353,6.0,116,0,0,Window,17
P800,F1033,United,ATL,ATL,2025-03-26 15:48:16,177,On-time,1192,444.37,46,Male,High,Business,Premium Economy,1,,Desk,8.660572730401327,4.0,20,0,0,Middle,110
P801,F1076,Delta,LAX,LAX,2024-10-07 16:52:54,139,On-time,1577,271.19,73,Female,High,Leisure,Economy,0,Platinum,Desk,7.788248710901174,6.0,76,0,1,Aisle,75
P802,F586,Southwest,LAX,DFW,2024-11-26 11:55:25,215,On-time,1547,363.34,59,Male,High,Business,Economy,1,Gold,Desk,6.627145196697985,17.0,88,0,0,Window,8
P803,F1721,American Airlines,SFO,LAX,2023-06-13 10:32:20,214,On-time,1906,458.8,41,Female,High,Leisure,Economy,1,,Desk,7.572769152552637,2.0,14,0,0,Aisle,73
P804,F743,Delta,SEA,LAX,2024-10-17 00:50:05,109,On-time,797,357.79,71,Female,Low,Family,Premium Economy,1,,Mobile App,8.547815890311787,0.0,34,0,1,Aisle,57
P805,F1134,United,DFW,ATL,2024-11-01 10:31:33,186,On-time,538,286.21,21,Male,Low,Leisure,Premium Economy,0,Silver,Online,8.504914896018889,3.0,40,0,0,Aisle,107
P806,F1673,Delta,DFW,DFW,2024-01-21 02:50:29,284,On-time,1661,215.24,78,Female,High,Family,Economy,1,Gold,Mobile App,6.949935775244086,5.0,51,0,0,Window,16
P807,F1310,Southwest,DEN,ATL,2023-05-12 03:58:09,188,Delayed,1415,271.58,70,Female,Medium,Emergency,Premium Economy,2,Silver,Desk,9.106154471531605,2.0,63,0,0,Middle,101
P808,F1133,JetBlue,LAX,SFO,2024-08-11 09:39:22,118,Cancelled,1690,290.71,63,Male,Medium,Business,Economy,0,,Desk,6.246436386908363,2.0,40,0,0,Aisle,6
P809,F1294,United,LAX,ORD,2023-08-04 20:16:53,89,On-time,1298,287.28,77,Male,High,Emergency,Business,0,Silver,Airport Kiosk,8.181074341161343,8.0,6,0,0,Middle,45
P810,F1388,Southwest,DEN,SFO,2023-05-30 01:56:42,124,On-time,986,362.0,24,Male,Medium,Family,Economy,0,,Mobile App,5.214500681896982,6.0,44,0,1,Middle,12
P811,F698,Delta,DFW,LAX,2023-09-05 07:26:29,131,On-time,674,389.59,79,Female,Medium,Leisure,Economy,0,Gold,Mobile App,6.849810424568494,0.0,64,0,0,Aisle,39
P812,F433,American Airlines,LAX,SFO,2023-07-05 20:51:01,186,On-time,851,262.03,60,Female,Medium,Business,Economy,0,,Mobile App,8.056949089877762,4.0,62,0,0,Aisle,41
P813,F1838,American Airlines,JFK,SEA,2024-09-21 11:46:03,121,Delayed,1467,355.55,50,Female,High,Leisure,Economy,0,,Online,5.9432277091334615,14.0,78,0,0,Middle,8
P814,F574,Delta,JFK,SEA,2024-12-12 10:03:59,214,Delayed,1177,185.83,36,Female,Low,Leisure,Economy,1,Gold,Desk,7.0800492311062095,0.0,67,0,1,Window,49
P815,F407,JetBlue,JFK,SFO,2023-12-05 17:30:55,156,On-time,1066,274.56,18,Female,Low,Leisure,Economy,0,Gold,Mobile App,7.057202400077882,26.0,75,0,0,Middle,26
P816,F252,United,ATL,DEN,2024-11-15 23:59:41,87,On-time,1156,392.83,47,Female,Low,Family,Economy,0,,Desk,6.10656032811979,4.0,91,0,1,Aisle,65
P817,F481,Southwest,DEN,SFO,2024-02-03 21:30:31,104,On-time,1195,391.78,32,Male,Low,Business,Business,1,,Mobile App,7.467548286828463,8.0,7,0,0,Aisle,4
P818,F144,Southwest,JFK,SFO,2024-02-03 21:02:32,232,On-time,1001,326.88,52,Female,High,Emergency,First,5,,Airport Kiosk,8.655319972897159,4.0,70,0,1,Aisle,28
P819,F320,JetBlue,ATL,DFW,2025-03-22 12:01:47,141,On-time,1034,231.19,78,Male,Medium,Business,Economy,0,,Airport Kiosk,7.985877308261165,6.0,97,0,0,Window,36
P820,F1680,American Airlines,ATL,DEN,2023-12-16 09:58:44,191,On-time,693,405.24,40,Male,Medium,Emergency,Economy,0,,Online,6.652637590109897,23.0,46,0,0,Aisle,37
P821,F1976,Southwest,DEN,SFO,2024-05-20 01:54:13,178,On-time,978,390.51,30,Male,Medium,Family,Premium Economy,0,,Mobile App,7.600762796736421,13.0,27,0,0,Aisle,82
P822,F437,JetBlue,JFK,SFO,2023-11-30 06:47:17,125,On-time,864,245.52,23,Male,Low,Business,Economy,1,,Mobile App,7.17677431947908,6.0,17,0,1,Window,7
P823,F960,JetBlue,ORD,DEN,2025-03-01 14:26:45,249,Delayed,620,399.5,79,Male,Medium,Business,Economy,1,Silver,Desk,8.050490227382085,18.0,78,0,0,Middle,111
P824,F1258,Southwest,SFO,SFO,2024-07-06 20:46:59,177,On-time,948,424.37,18,Female,Medium,Business,Premium Economy,2,Silver,Desk,8.027023580605775,1.0,110,0,0,Aisle,108
P825,F1535,Southwest,LAX,JFK,2023-12-27 06:54:50,111,On-time,971,261.35,23,Male,Medium,Leisure,Business,0,,Mobile App,8.993673158593204,6.0,84,0,0,Window,64
P826,F1315,Delta,ORD,LAX,2024-06-02 13:16:53,203,On-time,1081,139.97,61,Male,Low,Family,Economy,1,,Mobile App,7.085753780838957,43.0,64,0,0,Window,85
P827,F785,Southwest,SEA,DFW,2023-08-27 20:04:06,238,Delayed,1076,477.54,76,Male,High,Leisure,Economy,1,Platinum,Online,7.625503479947253,2.0,49,0,0,Window,115
P828,F1050,Delta,LAX,DEN,2024-09-17 03:33:37,87,Delayed,1454,287.6,48,Male,Low,Family,Economy,0,,Mobile App,6.847653060135324,3.0,108,0,0,Aisle,16
P829,F88,JetBlue,LAX,ATL,2025-01-03 04:32:39,108,On-time,923,567.12,60,Male,Medium,Business,Business,1,Platinum,Airport Kiosk,10.0,8.0,79,0,0,Window,70
P830,F1265,United,LAX,JFK,2024-11-10 17:50:54,204,On-time,865,416.07,43,Male,Low,Family,Economy,0,Gold,Desk,7.625402994327393,9.0,115,0,0,Middle,88
P831,F249,United,SEA,DFW,2024-05-06 12:46:52,101,On-time,1100,334.79,27,Female,High,Family,Premium Economy,1,,Airport Kiosk,6.938710909221688,30.0,65,0,0,Aisle,44
P832,F1253,Southwest,ATL,ORD,2024-10-20 22:33:01,263,On-time,820,382.81,59,Female,Low,Business,Economy,2,,Mobile App,6.963752493747703,1.0,5,0,0,Window,3
P833,F1365,Delta,SEA,SEA,2024-09-25 17:30:49,239,On-time,789,265.62,66,Male,High,Business,Premium Economy,2,,Mobile App,7.52096537550188,5.0,110,0,0,Aisle,35
P834,F188,Delta,LAX,SFO,2024-05-20 15:07:42,204,On-time,742,384.75,47,Male,Medium,Business,Economy,0,,Online,6.434556842819467,5.0,102,0,0,Middle,69
P835,F1487,Southwest,LAX,LAX,2023-07-07 07:39:26,257,On-time,1554,341.64,70,Male,Low,Leisure,Economy,0,Platinum,Mobile App,7.535445828905397,1.0,52,0,0,Window,30
P836,F1109,Southwest,LAX,LAX,2024-08-19 03:50:29,219,On-time,1589,496.91,55,Female,Medium,Family,Premium Economy,0,Gold,Airport Kiosk,8.200003913826498,18.0,8,0,0,Window,18
P837,F1574,Delta,DEN,JFK,2024-08-31 18:14:54,133,Delayed,919,349.06,77,Male,Medium,Business,Economy,0,,Airport Kiosk,6.1004619778223335,19.0,76,1,0,Aisle,60
P838,F616,United,JFK,JFK,2023-07-06 14:02:37,187,Cancelled,893,530.99,53,Female,Medium,Business,Economy,2,,Airport Kiosk,7.818977489831051,2.0,113,0,0,Aisle,107
P839,F1460,Delta,LAX,SFO,2023-10-20 00:13:59,174,On-time,1261,519.93,74,Male,Medium,Business,Economy,0,Silver,Mobile App,6.719708584759445,3.0,75,0,0,Aisle,53
P840,F138,JetBlue,ORD,LAX,2023-08-01 22:50:33,122,On-time,1610,540.68,77,Female,High,Emergency,Economy,2,,Mobile App,8.070358957983407,1.0,59,0,0,Aisle,38
P841,F1177,Southwest,SFO,DFW,2023-11-17 05:16:30,240,On-time,1085,374.66,23,Female,Medium,Leisure,Economy,0,Silver,Desk,7.173062747415606,10.0,11,0,1,Middle,90
P842,F1560,Southwest,SFO,DFW,2024-12-05 00:51:58,155,Delayed,1347,367.99,29,Male,Low,Business,Premium Economy,0,Gold,Online,7.795599004036681,2.0,43,0,0,Window,73
P843,F713,JetBlue,DEN,SEA,2024-01-12 02:40:06,220,On-time,1345,412.07,22,Male,High,Emergency,First,0,Gold,Airport Kiosk,8.44159967421723,1.0,18,0,1,Aisle,89
P844,F859,JetBlue,ATL,ORD,2023-11-06 08:15:54,236,On-time,1160,439.66,67,Male,Low,Business,Business,1,Platinum,Mobile App,7.975081472108253,1.0,31,0,0,Aisle,18
P845,F73,Delta,ORD,ORD,2024-10-13 21:23:10,256,On-time,1248,424.9,24,Female,Medium,Emergency,Economy,0,,Mobile App,8.063797543563632,14.0,79,0,0,Middle,38
P846,F1417,American Airlines,DEN,LAX,2024-07-19 21:23:46,242,Delayed,886,364.76,28,Female,Medium,Emergency,Premium Economy,0,Platinum,Airport Kiosk,9.112225308219314,2.0,25,0,0,Aisle,66
P847,F1011,American Airlines,LAX,SEA,2025-02-28 21:39:56,243,On-time,1491,392.66,73,Female,Low,Emergency,Economy,0,,Airport Kiosk,6.8118861229611625,8.0,48,0,0,Aisle,44
P848,F1968,Southwest,JFK,ORD,2023-06-15 15:23:50,234,On-time,1011,351.79,68,Female,Medium,Leisure,Economy,0,,Airport Kiosk,7.263185346025958,26.0,3,0,0,Middle,12
P849,F340,United,SFO,SFO,2024-08-03 07:11:15,111,Cancelled,919,165.88,75,Female,High,Emergency,Economy,2,Silver,Online,7.703215079189114,8.0,37,0,0,Window,113
P850,F1425,Delta,SEA,JFK,2023-11-03 18:26:39,65,Cancelled,1257,427.19,47,Male,High,Family,Economy,4,,Mobile App,6.980684964517272,25.0,46,0,0,Middle,91
P851,F109,United,SFO,DFW,2024-02-10 13:51:53,43,On-time,1505,167.03,41,Male,High,Family,Economy,2,,Mobile App,7.33171544958551,14.0,40,0,0,Middle,57
